Q01respondent_id;Q03date_created;Q06semanadoano;Q09semanadoprojeto;Q11Profissao;Q13Estado;Q14Sexo;Q15Idade;Q16Escolaridade;Q17Renda;Q18PossuiSeguroNenhuma das anteriores;Q18PossuiSeguroSeguro de vida;Q18PossuiSeguroSeguro de automóvel;Q18PossuiSeguroSeguro residencial;Q18PossuiSeguroSeguro de saúde;Q18PossuiSeguroSeguro de bens duráveis (ex: eletrônicos);Q18PossuiSeguroOutros;Q19ContratouSeguroSeguro de vida;Q19ContratouSeguroSeguro de automóvel;Q19ContratouSeguroSeguro residencial;Q19ContratouSeguroSeguro de saúde;Q19ContratouSeguroSeguro de bens duráveis (ex: eletrônicos);Q19ContratouSeguroOutros;Q20PretendeRenovar;Q21PretendeContratar;Q22ContratarSeguroNenhuma das anteriores;Q22ContratarSeguroSeguro de vida;Q22ContratarSeguroSeguro de automóvel;Q22ContratarSeguroSeguro residencial;Q22ContratarSeguroSeguro de saúde;Q22ContratarSeguroSeguro de bens duráveis (ex: eletrônicos);Q22ContratarSeguroOutros;Q23AtitudeGeralSeguroImportancia;Q23AtitudeGeralSeguroPrioridadeOrcamento;Q23AtitudeGeralSeguroSubstituiEntretenimento;Q24OrdenarSeguroSeguro de vida;Q24OrdenarSeguroSeguro de automóvel;Q24OrdenarSeguroSeguro residencial;Q24OrdenarSeguroSeguro de saúde;Q24OrdenarSeguroSeguro de bens duráveis (ex: eletrônicos);Q25UsoInternet1;Q25UsoInternet2;Q25UsoInternet3;Q25UsoInternet4;Q26Transacoes1;Q26Transacoes2;Q26Transacoes3;Q26Transacoes4;Q26Transacoes5;Q26Transacoes6;Q27Antenado1;Q27Antenado2;Q27Antenado3;Q27Antenado4;Q31AWNenhuma das anteriores;Q31AWMarca01;Q31AWMarca02;Q31AWMarca03;Q31AWMarca04;Q31AWMarca05;Q31AWMarca06;Q31AWMarca07;Q32KNNenhuma das anteriores;Q32KNMarca01;Q32KNMarca02;Q32KNMarca03;Q32KNMarca04;Q32KNMarca05;Q32KNMarca06;Q32KNMarca07;Q33LINenhuma das anteriores;Q33LIMarca01;Q33LIMarca02;Q33LIMarca03;Q33LIMarca04;Q33LIMarca05;Q33LIMarca06;Q33LIMarca07;Q34CONenhuma das anteriores;Q34COMarca01;Q34COMarca02;Q34COMarca03;Q34COMarca04;Q34COMarca05;Q34COMarca06;Q34COMarca07;Q35Preferencia;Q36CLNenhuma das anteriores;Q36CLMarca01;Q36CLMarca02;Q36CLMarca03;Q36CLMarca04;Q36CLMarca05;Q36CLMarca06;Q36CLMarca07;Q37ContratouPrimeiraVez;Q39ContratouPrimeiraVezSeguro de vida;Q39ContratouPrimeiraVezSeguro de automóvel;Q39ContratouPrimeiraVezSeguro residencial;Q39ContratouPrimeiraVezSeguro de saúde;Q39ContratouPrimeiraVezSeguro de bens duráveis (ex: eletrônicos);Q39ContratouPrimeiraVezOutros;Q40AvaliouMarca01;Q41AvaliouMarca02;Q42AvaliouMarca03;Q43AvaliouMarca04;Q44AvaliouMarca05;Q45AvaliouMarca06;Q46AvaliouMarca07;Q47Credibilidade1;Q47Credibilidade2;Q47Credibilidade3;Q48Diversao1;Q48Diversao2;Q48Diversao3;Q49Audacia1;Q49Audacia2;Q49Audacia3;Q50Sofisticacao1;Q50Sofisticacao2;Q50Sofisticacao3;Q51Sensibilidade1;Q51Sensibilidade2;Q51Sensibilidade3;Q52AltaClasse1;Q52AltaClasse2;Q52AltaClasse3;Q52AltaClasse4;Q52AltaClasse5;Q53Acessibilidade1;Q53Acessibilidade2;Q53Acessibilidade3;Q54Lideranca1;Q54Lideranca2;Q54Lideranca3;Q54Lideranca4;Q55Descolada1;Q55Descolada2;Q55Descolada3;Q56Variedade1;Q56Variedade2;Q56Variedade3;Q56Variedade4;Q56Variedade5;Q57ServicoHumanizado1;Q57ServicoHumanizado2;Q57ServicoHumanizado3;Q57ServicoHumanizado4;Q57ServicoHumanizado5;Q57ServicoHumanizado6;Q58Qualidade1;Q58Qualidade2;Q58Qualidade3;Q58Qualidade4;Q59Atratividade1;Q59Atratividade2;Q60ResponsabilidadeSocioAmbiental1;Q60ResponsabilidadeSocioAmbiental2;Q60ResponsabilidadeSocioAmbiental3;Q61Autenticidade1;Q61Autenticidade2;Q61Autenticidade3;Q61Autenticidade4;Q61Autenticidade5;Q61Autenticidade6;Q61Autenticidade7;Q61Tecnologica;Q62Beneficios1;Q62Beneficios2;Q62Beneficios3;Q63Dinamismo1;Q63Dinamismo2;Q63Dinamismo3;Q64CuidadoHumano1;Q64CuidadoHumano2;Q64CuidadoHumano3;Q65QualidadeServico1;Q65QualidadeServico2;Q65QualidadeServico3;Q66CustoBeneficio1;Q66CustoBeneficio2;Q66CustoBeneficio3;Q67Diversidade1;Q68Risco1;Q68Risco2;Q68Risco3;Q69Satisfacao1;Q69Satisfacao2;Q69Satisfacao3;Q69Satisfacao4;Q70Lealdade1;Q70Lealdade2;Q70Lealdade3;Q71IntencaoCompra1;Q71IntencaoCompra2;Q71IntencaoCompra3;Q72Recomendacao1;Q72Recomendacao2;Q72Recomendacao3;Q73BrandEquity1;Q73BrandEquity2;Q73BrandEquity3;Q73BrandEquity4;Q73BrandEquity5;Q74PagarMais1;Q74PagarMais2;Q74PagarMais3;Q75Identificacao1;Q75Identificacao2;Q75Identificacao3
12749078383;44363.68425925926;Semana 25;Semana 71;Outro (especifique);Distrito Federal;Masculino;24 anos;Ensino médio (completo);Entre R$ 1.216 e R$ 2.238,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Não;;;;;;;;;5;5;5;2;5;4;1;3;6;6;6;5;10;5;10;0;10;0;10;10;10;10;;;Marca02;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;Marca04;;;;Marca04;;;;Seguro de saúde;;;;Marca02;;;;;;10;10;9;8;8;10;8;10;9;9;10;8;8;8;8;1;0;9;8;9;9;10;7;7;10;8;7;8;9;10;10;10;10;10;10;10;10;10;8;10;10;10;7;7;7;9;10;10;10;9;0;8;9;8;10;7;7;10;9;7;7;8;8;7;10;10;10;6;6;6;6;5;6;6;8;9;7;;;;;;;;3;0;0;0;0;2;10;10;0;0;0;0;0;0;6;6;6
12748922777;44363.642905092594;Semana 25;Semana 71;Saúde;Pernambuco;Masculino;31 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;;;Seguro de saúde;;;;;;;;;;Sim;;;;;;Seguro de bens duráveis (ex: eletrônicos);;10;10;3;2;4;3;1;5;9;7;7;6;7;3;8;9;10;4;9;8;8;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;Outro (especifique);;;;Seguro de saúde;;;;;;;;;Marca07;8;9;10;8;7;8;8;9;8;7;8;8;7;6;6;6;8;6;8;6;7;7;7;6;8;8;7;9;7;7;8;8;8;7;8;8;8;8;9;9;8;9;6;7;7;8;9;7;8;8;7;7;7;7;8;8;8;9;8;9;6;8;7;8;8;8;7;8;9;7;8;8;8;8;8;9;8;;;;;;;;6;6;6;6;6;8;7;6;4;5;8;4;5;6;7;7;6
12748794895;44363.60980324074;Semana 25;Semana 71;Direito;Rio de Janeiro;Masculino;22 anos;Ensino superior (incompleto);Acima de R$ 22.866,00;;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;8;8;6;2;3;4;1;5;10;9;10;9;10;7;9;9;10;1;10;10;10;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;;;Marca06;;;;Marca02;Marca03;;;Marca06;;Marca06;;;Marca02;Marca03;;;;;Marca04;;;;Seguro de saúde;;;;;;Marca04;;;;7;8;8;7;7;7;8;9;8;8;8;6;6;7;6;6;7;8;7;6;8;8;7;7;9;7;8;10;10;8;9;10;10;9;10;8;10;7;9;8;8;8;7;7;7;8;9;7;7;7;7;7;9;7;7;7;7;9;8;9;7;8;7;7;7;7;6;7;7;7;7;9;8;9;7;6;7;;;;;;;;7;8;9;7;7;7;8;7;8;7;10;7;6;6;7;7;9
12748249731;44363.48547453704;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;25 anos;Ensino superior (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;;;Seguro de bens duráveis (ex: eletrônicos);;;Eu mesmo contratei este seguro;;;Eu mesmo contratei este seguro;;Sim;;;;;;;;;10;9;7;2;4;3;1;5;10;10;10;8;9;5;5;1;10;7;10;10;10;10;;;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;Marca03;;;;;Outro (especifique);;Seguro de automóvel;;;;;;;Marca03;;;;;10;10;10;7;8;8;8;10;8;10;10;9;8;9;6;8;8;8;8;6;8;9;8;8;9;10;10;8;8;6;9;7;6;8;8;9;9;9;10;10;8;10;9;9;9;9;10;7;8;8;7;10;8;10;10;9;9;8;10;9;9;8;7;9;10;9;7;10;10;9;9;10;9;9;10;10;10;8.0;10.0;10.0;9.0;8.0;10.0;9.0;10;10;10;10;10;10;10;10;9;10;10;7;7;7;8;7;8
12747558485;44363.31679398148;Semana 25;Semana 71;Restaurantes;Bahia;Masculino;32 anos;Ensino superior (incompleto);Entre R$ 1.216 e R$ 2.238,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;;Seguro residencial;;;;3;5;8;5;2;3;1;4;10;10;10;10;10;10;10;10;10;10;10;10;10;10;;;Marca02;Marca03;Marca04;Marca05;;;;;Marca02;Marca03;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;;;;;Marca04;Seguro de vida;;;;;;;;;;Marca05;;;7;6;7;4;3;3;4;4;4;7;7;5;5;8;4;8;8;8;8;8;6;3;6;7;5;4;7;2;5;5;2;7;4;7;4;7;6;9;8;8;8;8;6;8;8;4;5;10;8;4;2;7;9;8;7;9;4;8;5;3;3;5;0;2;6;8;6;5;7;4;7;5;4;6;10;6;3;;;;;;;;3;5;1;4;6;4;4;5;6;3;7;5;2;5;3;1;1
12746647048;44362.91071759259;Semana 25;Semana 71;Indústria Alimentícia;Goiás;Masculino;33 anos;Ensino superior (incompleto);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;4;3;2;5;1;10;10;10;10;5;3;5;10;10;5;10;8;10;5;;Marca01;Marca02;Marca03;Marca04;;Marca06;;;;Marca02;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;Marca03;;;;;Marca02;Seguro de vida;;;;;;Marca01;;;;;;;10;10;10;5;5;5;7;10;7;8;8;3;2;2;2;5;8;8;7;5;10;10;8;7;7;10;7;8;5;5;8;7;10;7;7;8;8;7;9;8;8;10;6;10;8;10;10;5;5;5;5;6;5;8;9;7;10;10;7;8;8;9;6;8;8;5;6;7;10;7;7;10;7;5;10;10;10;;;;;;;;10;10;10;10;10;10;10;10;5;7;10;7;7;5;8;8;8
12746644506;44362.909583333334;Semana 25;Semana 71;Indústria de Construção Civil;São Paulo;Masculino;31 anos;Ensino fundamental (incompleto);Entre R$ 781,00 e R$ 1.215,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;;;;;;10;10;0;5;1;4;2;3;8;6;8;8;10;4;10;10;10;10;8;5;5;5;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;;Marca04;;Marca06;;;;Marca02;;;;Marca06;;;;;;;;Marca06;;Marca06;;;;;;;;;Nenhuma das anteriores;;;;;;;Marca01;;;;;;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;10;8;9;10;10;10;9;9;8;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;10;8;10;9;10;10;10;10;10;;;;;;;;10;10;10;10;9;10;10;8;8;8;10;8;9;8;9;9;9
12746141993;44362.823796296296;Semana 25;Semana 71;Indústria de Construção Civil;Mato Grosso do Sul;Masculino;34 anos;Ensino superior (incompleto);Entre R$ 3.932,00 e R$ 7.419,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;;Seguro residencial;;;;10;8;8;1;3;4;2;5;9;10;10;10;6;8;9;9;8;1;10;9;10;10;;;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;Marca03;;;;;Marca03;;;;;;;;;[Insert text from Other];;;;;Seguro de bens duráveis (ex: eletrônicos);;;;;;;;Marca07;10;10;10;9;9;9;10;10;10;10;8;9;9;9;8;9;10;10;7;5;10;10;8;8;5;9;9;10;10;10;9;10;10;9;10;10;9;9;10;10;10;10;8;8;9;10;10;8;8;9;10;8;10;9;9;10;9;10;10;10;8;10;9;9;10;10;9;8;10;8;8;10;10;10;10;10;10;;;;;;;;9;9;9;9;10;10;10;8;10;10;10;10;7;9;5;5;5
12746044671;44362.80732638889;Semana 25;Semana 71;Serviços de Transporte;Rio de Janeiro;Masculino;49 anos;Ensino médio (incompleto);Entre R$ 2.239,00 e R$ 3.931,00;Nenhuma das anteriores;;;;;;;;;;;;;;Sim;;Seguro de vida;Seguro de automóvel;Seguro residencial;Seguro de saúde;;;10;7;0;1;3;4;2;5;6;7;7;7;8;7;7;5;10;7;8;8;10;7;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;;;;Marca03;Marca04;;;;Marca03;;;;;;;;;Marca04;Seguro de vida;Seguro de automóvel;;Seguro de saúde;;;;;Marca03;;;;;10;10;10;9;10;10;9;10;10;7;9;7;9;6;6;6;10;10;5;4;10;10;8;5;10;10;10;9;9;9;9;10;10;10;9;10;9;10;10;10;10;10;8;10;10;10;9;8;9;9;1;8;10;9;10;9;10;9;8;8;10;10;9;9;10;10;9;9;10;9;9;10;10;10;10;10;10;;;;;;;;10;10;10;10;10;10;0;10;10;10;10;10;10;9;9;9;9
12745609101;44362.746469907404;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;28 anos;Pós-graduação (completo);Entre R$ 2.239,00 e R$ 3.931,00;;Seguro de vida;;;Seguro de saúde;;;Eu mesmo contratei este seguro;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;7;6;8;1;3;4;2;5;8;5;10;4;10;4;6;7;5;0;7;7;9;10;;Marca01;Marca02;Marca03;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;Marca03;Marca04;;;;Marca04;Seguro de vida;;;Seguro de saúde;;;Marca01;;;;;;;10;10;8;6;7;8;9;10;10;7;6;8;1;2;1;8;8;9;7;5;5;8;8;6;6;6;5;10;9;4;7;9;7;8;7;8;9;10;10;9;5;10;7;8;9;10;10;7;10;6;5;5;8;6;10;10;8;10;9;10;8;8;4;5;10;10;8;9;10;7;10;10;9;8;5;7;6;;;;;;;;8;8;9;5;7;8;7;6;7;9;5;8;7;10;5;8;8
12745603208;44362.74444444444;Semana 25;Semana 71;Indústria Alimentícia;São Paulo;Masculino;18 anos;Ensino médio (completo);Entre R$ 7.420,00 e R$ 16.367,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Eu mesmo contratei este seguro;;;Sim;;;;;;;;;10;10;10;1;4;3;2;5;8;4;10;8;10;4;10;2;9;8;10;10;10;10;;;Marca02;Marca03;Marca04;;;;;;;Marca03;;;;;;;;Marca03;;;;;Nenhuma das anteriores;;;;;;;;;;;;Marca03;;;;;Marca03;Seguro de vida;;;Seguro de saúde;;;;;;Marca04;;;;10;10;10;10;10;10;0;10;10;10;10;10;9;10;10;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;9;10;9;10;9;10;10;10;10;10;10;10;10;10;10;;;;;;;;9;9;10;10;10;10;9;10;8;10;10;10;6;8;10;10;10
12745536854;44362.72591435185;Semana 25;Semana 71;Outro (especifique);Rio de Janeiro;Masculino;33 anos;Ensino superior (incompleto);Entre R$ 2.239,00 e R$ 3.931,00;;;Seguro de automóvel;;;;;;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;5;5;3;4;2;3;1;5;8;5;8;8;7;3;2;1;10;1;8;7;9;8;;;;Marca03;Marca04;Marca05;Marca06;Marca07;;;;Marca03;;;Marca06;;;;;Marca03;;;Marca06;;;;;;;;Marca06;;Marca06;Nenhuma das anteriores;;;;;;;;;;;;;;;;;;;;;Marca07;6;5;4;6;7;6;5;5;7;5;5;0;0;5;0;4;5;5;4;5;5;5;5;2;5;5;5;8;8;5;5;8;8;5;8;5;7;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;3;5;5;5;5;5;5;4;5;5;5;6;5;5;5;;;;;;;;2;2;5;5;5;5;5;5;2;5;5;2;2;2;5;5;5
12745533537;44362.724907407406;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;44 anos;Ensino superior (completo);Entre R$ 2.239,00 e R$ 3.931,00;;Seguro de vida;;;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;;;;Sim;;;;;;;;;6;5;7;1;4;3;2;5;8;5;8;7;8;4;6;3;10;3;7;8;8;9;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;Nenhuma das anteriores;;;;;;;;;;;;;;;;;Marca03;;;;;10;10;10;7;5;7;8;10;8;7;6;8;8;5;8;6;9;8;8;9;9;8;7;8;8;10;9;8;8;9;8;9;9;8;9;7;8;8;9;8;8;8;8;8;8;7;9;8;9;8;8;8;8;9;8;8;7;8;8;9;8;9;9;8;8;8;7;6;9;6;8;6;7;8;8;9;9;;;;;;;;7;7;8;9;8;9;8;8;9;8;8;9;5;9;7;7;5
12745509816;44362.718298611115;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;29 anos;Ensino médio (completo);Entre R$ 3.932,00 e R$ 7.419,00;;;Seguro de automóvel;;Seguro de saúde;;;;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;10;0;2;3;4;1;5;7;8;8;7;10;7;7;0;10;5;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;;;;;;Marca02;Marca03;Marca04;;;;;;;;Marca04;;;;Marca04;Nenhuma das anteriores;;;;;;;;;;;;;;;Marca01;;;;;;;3;8;10;8;4;10;9;8;10;5;6;6;8;7;4;7;6;4;5;6;9;4;5;7;10;9;4;5;8;10;10;8;10;7;9;8;4;8;8;10;10;10;10;6;5;7;10;3;8;8;8;4;6;8;7;10;6;8;6;6;10;8;6;7;7;6;7;7;8;8;8;8;8;6;6;7;8;;;;;;;;5;4;3;3;6;7;4;5;7;4;9;5;2;2;5;0;0
12745503440;44362.716469907406;Semana 25;Semana 71;Outro (especifique);São Paulo;Masculino;33 anos;Ensino superior (incompleto);Entre R$ 2.239,00 e R$ 3.931,00;;Seguro de vida;Seguro de automóvel;;;;;Eu mesmo contratei este seguro;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;10;10;0;1;2;5;3;4;8;7;8;5;4;3;4;3;4;0;6;7;7;5;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;Marca07;;;;Marca03;Marca04;;;Marca07;Marca03;;;;;Marca04;;;Marca07;Marca03;;Seguro de automóvel;;;;;;;;;;Marca06;;10;10;10;9;10;9;9;9;8;5;5;5;5;5;5;6;10;6;6;6;7;6;6;7;10;6;8;6;5;6;6;6;6;5;5;5;5;5;5;5;5;6;5;5;5;6;7;5;6;5;5;5;5;5;5;5;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;;;;;;;;7;5;6;5;7;5;5;5;5;5;6;5;5;5;3;5;2
12745487709;44362.71251157407;Semana 25;Semana 71;Saúde;Rio de Janeiro;Masculino;24 anos;Ensino superior (completo);Entre R$ 7.420,00 e R$ 16.367,00;;;Seguro de automóvel;;Seguro de saúde;;;;Eu mesmo contratei este seguro;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;8;6;8;2;3;4;1;5;10;10;9;10;9;7;8;7;8;8;6;7;5;10;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;;;;;;;;Marca03;;;;;;;;Marca03;;;;;Marca03;;;;Marca03;;;;;Marca03;;Seguro de automóvel;;;;;;Marca02;;;;;;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;5;5;5;;;;;;;;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
12745481771;44362.71024305555;Semana 25;Semana 71;Indústria Têxtil;São Paulo;Masculino;29 anos;Pós-graduação (incompleto);Entre R$ 2.239,00 e R$ 3.931,00;;Seguro de vida;;Seguro residencial;;Seguro de bens duráveis (ex: eletrônicos);;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;Eu mesmo contratei este seguro;;Sim;;;;;;;;;10;10;0;2;5;1;4;3;10;8;10;8;10;10;10;10;10;10;10;10;10;7;;Marca01;Marca02;Marca03;Marca04;Marca05;;Marca07;;;;Marca03;;Marca05;;Marca07;;;;Marca03;;;;Marca07;;;;Marca03;;;;;Marca03;;;;Marca03;;;;Marca07;Marca07;Seguro de vida;;Seguro residencial;Seguro de saúde;Seguro de bens duráveis (ex: eletrônicos);;Marca01;;;;;;;5;5;5;5;5;3;3;8;2;1;7;1;1;2;1;1;1;5;1;1;7;8;5;1;1;1;1;6;6;6;1;1;5;3;1;5;5;5;5;5;5;5;1;1;1;5;5;5;1;6;5;1;1;1;1;5;1;8;2;2;1;5;5;5;5;6;5;1;5;1;5;6;1;6;5;5;5;;;;;;;;5;1;5;0;1;4;1;5;5;1;0;0;1;1;7;10;3
12745470522;44362.708032407405;Semana 25;Semana 71;Indústria Automobilística;Bahia;Masculino;20 anos;Ensino médio (completo);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;;;Seguro de saúde;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;Sim;;;;;;;;;10;0;10;4;2;3;5;1;0;0;10;10;10;10;10;0;10;0;10;10;10;0;;;;;;;Marca06;;;;;;;;Marca06;;;;;;;;Marca06;;;;;;;;Marca06;;Marca06;;;;;;;Marca06;;Marca06;;;;Seguro de saúde;;;;;;;;Marca06;;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;4;4;10;10;5;6;10;10;10;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10.0;10.0;10.0;10.0;10.0;10.0;10.0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;7;6;6
12745469135;44362.70762731481;Semana 25;Semana 71;Saúde;São Paulo;Masculino;30 anos;Ensino médio (completo);Entre R$ 1.216 e R$ 2.238,00;;Seguro de vida;;Seguro residencial;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;Eu mesmo contratei este seguro;;;;Não;;;;;;;;;7;5;0;1;5;3;2;4;5;5;5;10;6;10;5;6;10;0;4;5;0;10;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;;;;;Marca04;;;;Marca04;;;;;Marca04;;;;Marca04;Seguro de vida;;;;;;;;;Marca04;;;;10;10;10;10;10;10;10;10;10;10;10;10;10;7;5;0;10;10;0;5;10;5;5;10;10;10;5;5;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10.0;10.0;10.0;10.0;5.0;10.0;5.0;10;10;10;10;6;10;10;10;10;10;10;10;10;10;10;10;6
12745465901;44362.70675925926;Semana 25;Semana 71;Outro (especifique);Espírito Santo;Masculino;32 anos;Ensino médio (completo);Entre R$ 3.932,00 e R$ 7.419,00;;Seguro de vida;;;;;;Recebi este seguro como benefício da empresa onde eu trabalho;;;;;;Sim;;;;;;;;;5;10;7;1;4;3;2;5;10;10;10;9;10;5;6;5;10;5;9;8;10;9;;Marca01;Marca02;Marca03;Marca04;Marca05;Marca06;Marca07;;;Marca02;Marca03;Marca04;Marca05;Marca06;;;;Marca02;Marca03;Marca04;;Marca06;;;;;;;;Marca06;;Marca06;Nenhuma das anteriores;;;;;;;;;;;;;;;Marca01;;;;;;;10;10;10;9;10;10;10;10;10;10;9;10;10;9;8;10;9;10;9;9;10;10;9;8;9;8;10;9;10;10;10;8;9;9;9;9;9;10;9;10;10;10;10;9;10;10;10;10;8;9;5;8;9;10;7;9;8;9;9;9;10;10;9;9;10;10;9;9;8;7;8;8;6;7;9;10;10;;;;;;;;8;10;10;10;9;8;8;10;9;9;10;9;9;9;9;6;7
12745462730;44362.705972222226;Semana 25;Semana 71;Indústria Automobilística;São Paulo;Masculino;26 anos;Ensino superior (completo);Entre R$ 7.420,00 e R$ 16.367,00;;;Seguro de automóvel;;;;;;Eu mesmo contratei este seguro;;;;;Sim;;;;;;;;;6;10;6;1;3;4;2;5;10;10;10;10;8;8;5;0;10;0;10;10;10;10;;Marca01;Marca02;Marca03;Marca04;;Marca06;Marca07;;;Marca02;Marca03;Marca04;;Marca06;Marca07;;;;Marca03;;;;Marca07;;;;Marca03;;;;;Marca03;;;;Marca03;;;;;Marca03;;Seguro de automóvel;;;;;Marca01;;;;;;;8;8;9;8;8;8;10;8;8;10;10;10;7;7;7;10;8;9;8;10;7;10;7;8;7;8;8;10;8;10;9;10;10;7;9;9;9;8;8;10;8;8;10;8;7;9;8;8;8;8;10;10;10;8;8;8;7;8;7;8;10;8;8;7;8;8;8;9;7;7;8;7;7;7;8;7;7;;;;;;;;5;5;6;7;7;8;8;8;6;8;7;3;7;3;8;7;1
